id,category,rating
169882,6,32
170195,2,4
170080,4,19
170079,4,20
170078,4,19
177125,4,20
266,1,10
6064,1,11
6139,1,10
6163,1,10
6157,1,11
6155,1,11
6248,1,10
6241,1,10
6274,1,8
6249,1,10
6279,1,11
6305,2,4
6306,1,11
6227,1,10
6255,1,10
6222,1,10
6280,1,9
6225,1,10
6257,1,10
6272,1,10
6301,1,10
6208,1,11
6219,1,10
6242,1,10
6270,1,9
6246,1,10
6247,1,10
6282,1,10
6395,1,10
6318,1,10
6387,1,10
6334,1,10
6353,1,10
6321,1,11
6380,1,10
6374,1,9
6346,1,10
6351,1,11
6386,1,10
6336,1,8
6310,1,10
6314,1,10
6417,1,10
6460,2,5
6471,1,10
6457,1,11
6497,1,11
6476,1,10
6484,1,10
6459,1,11
6462,1,10
6451,2,4
6536,1,11
6600,2,2
6535,2,2
6672,1,11
6524,2,3
6625,1,8
6628,2,4
6534,1,9
6670,1,8
6523,1,9
6544,1,10
6688,2,3
6736,1,8
6700,1,9
24996,1,10
38837,1,8
38881,1,10
38890,1,8
38898,1,9
38899,1,8
38912,1,9
38945,1,8
38984,1,8
39230,1,9
39215,1,8
39172,1,10
39289,1,11
39277,1,11
39284,1,11
39417,1,8
39483,1,9
59705,1,8
59864,1,10
59868,1,10
66448,1,10
66437,1,10
66450,1,10
67975,3,17
71597,1,10
71582,1,8
71618,1,8
71617,1,9
71655,1,10
71648,1,11
71603,1,10
71613,1,10
71656,1,11
71619,1,8
71647,1,11
71611,1,8
71620,1,8
71600,1,10
71705,1,10
71674,1,8
71673,1,8
71675,1,10
71701,1,10
71736,1,10
71732,1,11
71730,1,8
71706,1,11
71721,1,8
71718,1,8
71671,1,10
71661,1,8
71727,1,11
71677,1,10
71672,1,9
71713,1,8
71692,1,8
71679,1,8
71765,1,8
71739,1,11
71750,1,10
71766,1,8
71758,1,8
71764,1,10
71760,1,10
71778,1,10
71779,1,9
71792,1,10
71793,1,9
71794,1,10
71796,1,8
71797,1,8
71802,1,9
71804,1,8
71810,1,10
71887,1,10
71889,1,8
71890,1,10
71891,1,10
71893,1,10
71896,1,8
71897,1,8
71901,1,8
71902,1,9
71904,1,8
71811,1,10
71812,1,10
71824,1,8
71831,1,9
71834,1,10
71837,1,8
71841,1,10
71853,1,10
71854,1,10
71858,1,10
71861,1,8
71865,1,8
71909,1,10
71921,1,11
71923,1,8
71938,1,11
71956,1,8
71957,1,8
71959,1,10
71960,1,8
71961,1,8
71962,1,8
71963,1,8
71970,1,8
71972,1,10
71974,1,10
71993,1,10
71994,1,10
72003,1,10
72004,1,10
72005,1,10
72008,1,10
72013,1,8
72022,1,10
72027,1,10
72028,1,9
72029,1,8
72032,1,8
72033,1,9
72036,1,8
72037,1,8
72038,1,8
72039,1,8
72040,1,8
72042,1,8
72045,1,10
72086,1,11
72106,1,8
72117,1,10
72087,1,11
72104,1,8
72111,1,11
72114,1,10
72115,1,9
72113,1,10
72103,1,8
72097,1,9
72063,1,10
72083,1,10
72058,1,8
72065,1,8
72082,1,10
72132,1,10
72164,1,11
72126,1,10
72128,1,10
72141,1,8
72155,1,10
72156,1,10
72206,1,8
72242,1,8
72227,1,8
72238,1,8
72222,1,8
72247,1,8
72220,1,10
72187,1,8
72891,1,10
72918,1,8
72923,1,10
72967,1,8
79488,1,10
92398,5,26
104605,5,26
104839,1,10
104863,1,10
104865,1,10
104997,6,30
104992,6,32
105431,3,15
105433,5,24
105434,6,29
105438,3,15
105430,2,4
137276,1,9
137565,1,10
169883,1,11
169884,2,4
169927,1,11
177126,5,24
196703,1,11
202686,5,23
202682,2,3
39799,1,8
7410,2,3
72571,1,10
72942,1,9
39659,1,9
72454,1,8
6978,2,4
39845,1,8
7303,2,3
6884,1,10
7116,1,8
72622,1,8
105072,2,4
105164,2,4
105354,2,3
7148,1,10
105148,3,16
105308,2,4
7292,2,3
72333,2,1
203846,2,2
203813,2,4
203728,5,27
105608,2,5
72613,1,10
105363,2,3
105616,5,26
1368,1,10
204010,1,11
7429,1,10
170686,2,1
105691,5,24
72461,1,10
138467,2,3
105518,2,4
72521,1,10
7217,1,8
6755,1,8
7257,1,8
6809,1,8
6845,1,8
6851,1,8
6783,2,4
7214,1,8
6827,2,1
137862,6,28
137926,7,34
138018,7,34
138017,2,1
7287,2,1
7134,2,1
6835,1,8
6856,2,1
6808,1,8
7314,2,1
7216,1,8
6846,2,1
7015,1,8
72317,2,2
72337,2,1
72434,1,8
72433,2,1
7048,2,3
72468,1,8
72537,1,8
7124,2,1
72628,1,8
72618,1,7
72790,2,3
72796,7,38
72794,4,22
72956,1,8
72788,3,14
73024,2,3
196735,7,34
79594,1,8
7215,1,8
6853,1,8
6836,2,1
6854,2,1
6837,2,4
6849,1,8
6860,1,8
7280,1,8
7281,1,8
6826,1,8
6833,2,1
7339,2,1
7021,1,8
7224,2,1
7128,2,1
7349,2,1
1576,1,8
7260,2,1
7031,2,1
137819,4,19
137818,2,2
137816,2,1
137817,1,10
137825,2,1
7253,2,1
137822,2,1
137821,1,8
137824,1,8
137820,1,8
137827,1,10
137830,1,9
7122,2,1
7213,1,8
7212,1,8
7119,2,1
7258,2,1
7126,2,1
137925,4,18
137924,2,1
7117,2,1
27526,1,8
72497,1,8
59970,1,8
72582,1,8
138447,1,8
72791,3,15
138481,2,3
138480,1,9
138482,7,35
72780,7,34
72966,1,8
73083,1,8
196759,4,19
196760,2,1
99105,3,14
99106,3,14
99113,3,15
99115,3,14
105074,4,22
105075,7,37
105084,7,37
105166,4,21
105168,7,38
105277,7,36
105301,3,13
105309,4,20
105311,7,37
105338,4,20
105340,7,38
105353,7,36
105396,4,20
105397,7,36
105442,7,36
105444,4,19
105447,7,36
105520,4,21
105522,7,38
105515,7,36
105467,3,13
105468,4,19
105498,4,21
105488,4,21
105495,4,21
105473,7,37
105478,7,36
105477,4,20
105686,4,19
105657,3,13
105658,4,20
105667,4,19
105466,2,2
105469,6,28
105470,7,35
105490,7,37
105500,7,37
105497,7,37
105494,7,37
105492,4,21
105697,4,20
105702,4,20
105689,3,13
105704,7,35
105690,4,19
105696,3,13
105693,7,35
105699,7,35
105661,7,35
105685,3,13
105588,2,1
105662,4,20
105651,4,20
105665,7,35
105654,7,35
105670,4,20
105673,7,35
105637,4,20
105634,7,35
105666,3,13
105632,4,20
105639,7,35
105625,4,21
105628,7,37
105615,4,21
105618,7,38
105594,4,20
105595,7,35
105511,3,13
105512,4,19
105606,7,35
105603,4,20
105609,4,20
105782,7,35
105730,7,35
105733,4,20
105728,4,20
105725,7,35
105736,7,35
105737,4,20
105271,7,34
164265,3,13
170669,3,13
170804,1,8
170965,7,37
170967,6,33
170964,4,22
170966,5,26
171000,6,30
170997,4,21
170996,7,36
171164,4,21
171160,7,37
171161,6,32
171003,4,21
6759,2,4
6765,1,11
6761,2,5
6760,1,11
6787,2,3
6766,2,4
6758,1,11
6757,1,11
6789,2,4
6785,1,10
6786,1,10
6798,1,10
6810,1,10
6820,1,10
6879,1,10
6886,1,10
6887,1,10
6885,2,2
6867,1,10
6871,1,11
6888,1,10
6898,1,11
6900,1,10
6901,1,11
6906,1,10
6908,1,10
6909,1,10
6910,1,11
6912,1,11
6918,1,10
6959,1,10
7074,1,10
7019,2,3
7078,1,10
7071,1,10
7079,1,11
7076,1,10
7049,1,10
7063,1,10
7073,1,10
7017,1,8
7036,1,10
7039,1,10
7075,1,9
7145,1,8
7149,1,10
7123,1,8
7121,1,8
7176,1,10
7151,2,4
7150,1,10
7105,1,10
7218,2,1
7223,1,8
7267,1,9
7125,1,8
7113,1,8
7108,2,3
7127,1,8
7118,1,8
7259,1,8
7268,2,2
7236,1,10
7152,2,4
7301,1,10
7296,1,10
7348,1,8
7344,1,8
7340,1,11
7291,1,10
7408,2,2
7409,1,8
7437,1,10
7405,1,8
7973,1,10
27410,2,3
39640,1,10
39703,1,8
39793,1,8
39808,1,8
39832,1,8
39836,1,8
40007,1,8
40041,1,10
40132,1,9
40520,1,9
59969,1,10
66509,1,8
66507,1,11
72390,2,4
72379,1,8
72391,1,11
72285,1,10
72292,1,8
72281,1,10
72513,1,8
72510,1,9
72489,1,8
72509,1,11
72462,1,10
72516,1,10
72482,1,10
72504,1,10
72496,1,10
72498,1,8
72495,1,10
72479,1,10
72517,1,10
72527,1,8
72573,1,9
72591,1,8
72533,1,8
72525,1,10
72602,1,10
72603,1,10
72570,1,10
72592,1,8
72566,1,10
72568,1,8
72531,1,8
72672,1,8
72646,1,10
72621,1,8
72611,1,10
72635,1,10
72650,1,10
72651,1,10
72610,1,8
72630,1,8
72644,1,10
72637,1,10
72668,1,11
72728,1,11
72884,1,9
72708,1,9
72721,1,11
72710,1,11
72707,1,10
72727,1,10
72733,1,8
72738,1,8
72729,1,8
72709,1,10
72704,1,11
72703,1,11
72706,1,11
72761,3,15
72876,1,8
72881,1,9
72882,1,8
72883,1,8
72795,5,26
72782,2,3
72760,2,3
72820,1,8
72836,1,10
72839,1,11
72865,1,8
72901,1,10
72906,1,8
72909,1,10
72913,1,8
72917,1,10
72935,1,10
72944,1,9
72947,1,8
72948,1,10
72950,1,9
72953,1,8
72954,1,8
72957,1,8
72971,1,8
73088,1,8
105077,2,5
105082,2,5
105073,3,17
105078,3,17
105083,3,16
105085,3,16
105086,3,17
105087,3,17
105101,2,3
105165,3,16
105167,5,26
105178,3,15
105179,3,14
105183,3,16
105186,3,15
105188,3,16
105189,3,15
105194,3,15
105196,3,15
105295,3,15
105297,3,14
105303,3,15
105310,5,26
105339,6,32
105343,3,14
105351,3,16
105352,5,25
105521,6,32
105395,3,16
105408,2,3
105409,3,15
105440,5,25
105441,6,30
105443,3,14
105445,5,24
105446,6,30
105514,2,3
105472,6,33
105476,3,14
105489,6,32
105493,6,32
105496,6,32
105499,6,32
105519,3,16
105471,2,5
105475,2,3
105573,3,16
105586,3,14
105593,3,14
105596,3,14
105597,5,24
105602,3,14
105604,5,24
105605,6,29
105610,6,33
105614,3,16
105601,2,3
105650,2,3
105617,6,33
105626,5,26
105627,6,32
105633,6,29
105638,6,29
105652,5,24
105653,6,30
105659,5,24
105660,6,30
105663,5,24
105664,6,29
105668,6,30
105671,5,24
105672,6,30
105687,6,30
105684,2,3
105688,2,3
105656,2,3
105669,1,10
105636,2,3
105692,6,30
105698,6,30
105703,6,29
105729,6,30
105734,5,24
105735,6,30
105701,2,3
105732,2,3
105695,2,3
105781,6,30
105727,2,3
170863,1,8
170998,1,10
171001,2,3
170999,3,14
170995,3,14
170962,3,17
171163,2,5
171162,5,26
171165,3,16
8012,1,11
73090,1,10
106219,6,32
7995,1,11
106246,3,14
73456,1,9
138566,1,10
73517,1,8
73278,1,8
105891,2,3
7512,1,10
7590,1,10
73537,1,10
73551,1,8
106158,3,15
72983,1,8
73020,1,9
106361,3,14
106365,3,14
204301,3,13
204213,1,8
204219,1,10
204336,5,23
204394,5,23
204393,3,13
204339,3,13
204347,7,34
204337,5,23
204346,5,23
204392,2,1
204344,2,1
204345,3,13
204338,2,1
204340,5,23
190406,1,10
204285,2,2
204287,4,19
204286,3,13
204288,7,34
204284,1,8
204293,2,2
204295,7,34
204294,4,19
204292,1,9
204397,3,14
204303,4,18
204304,7,34
73479,1,11
204402,3,16
204477,2,1
204506,2,2
204510,7,34
204508,2,2
204509,4,19
204511,4,18
204512,7,34
106232,4,20
7572,2,3
8040,2,1
7811,2,3
7813,1,8
7769,2,1
8037,1,8
7942,2,3
7627,2,1
7862,2,1
7927,1,8
138781,3,13
138773,3,13
138378,4,19
40684,1,8
72999,3,13
73001,2,5
73000,3,13
72997,3,13
72990,2,1
72998,7,34
72996,7,34
72995,4,18
72993,7,34
72994,3,13
72992,4,18
72991,3,13
73003,3,16
138569,7,36
138555,4,21
138568,4,20
138549,4,21
73222,1,8
73114,1,8
138831,4,20
138835,4,20
73307,1,8
73310,1,8
73314,1,8
73315,1,8
105876,4,20
73407,1,8
73405,1,8
73496,1,8
73511,1,8
73508,1,8
73581,1,8
73526,1,8
73528,1,8
73527,1,8
73553,1,8
138977,4,18
138980,4,19
138981,7,34
60138,1,8
139054,7,36
139051,7,36
139053,4,20
139050,4,20
139046,7,36
139045,4,20
40626,1,8
8029,2,2
7837,2,1
7928,1,8
14596,2,3
7959,1,8
7964,1,8
7841,2,1
7737,2,1
7636,2,1
7626,1,8
7801,2,1
8053,1,8
7960,1,8
7961,1,8
7610,2,1
138603,2,1
138602,1,8
68029,3,13
73021,2,3
138567,6,30
138571,7,37
138550,7,37
138538,4,22
138573,4,22
73033,3,15
47131,6,28
47128,6,28
47130,6,28
73130,1,8
73138,1,8
73137,1,8
73142,1,7
73140,1,8
99213,3,13
105847,3,13
105789,3,13
105856,3,13
105785,3,13
105775,3,13
105780,4,20
105800,4,20
105802,7,35
105779,3,13
105765,4,20
105754,4,19
105756,7,35
105759,4,20
105761,7,35
105768,7,35
105771,4,20
105739,7,35
105823,4,21
105838,4,21
105829,4,21
105826,4,21
105825,7,37
105828,7,37
105831,7,37
105842,4,19
105857,4,19
105852,4,20
105858,7,35
105860,4,19
105845,3,13
105861,7,35
105846,4,19
105865,7,35
105863,4,20
105851,3,13
105848,4,19
105882,4,20
105879,7,36
105892,7,36
105909,4,20
105921,4,20
105885,7,36
105911,7,36
105924,7,37
105942,7,37
105939,7,37
105937,4,22
105940,4,22
106003,4,19
106004,6,28
106005,7,35
106032,7,37
106030,4,21
106103,7,37
106107,7,37
106047,4,22
106050,7,37
106062,7,37
106142,7,35
106161,7,36
106106,4,21
106116,4,22
106139,4,20
106240,4,20
106241,7,36
106060,4,22
106131,7,35
106130,3,14
106152,7,35
106159,4,21
106100,4,21
106105,3,16
106217,4,20
106228,4,20
106220,7,37
106368,7,36
106234,7,36
106380,4,20
106358,4,20
106362,4,20
106374,4,20
106363,7,36
106366,4,20
144772,1,8
157836,3,13
157838,3,16
171548,1,8
7499,2,3
7498,2,3
7501,2,3
7505,1,10
7438,1,10
7500,1,10
7503,1,10
7497,1,10
7440,1,11
7592,1,10
7567,1,10
7520,1,10
7526,1,10
7524,1,10
7586,1,10
7538,1,10
7515,1,10
7705,2,4
7687,1,8
7640,2,2
7635,1,8
7648,1,9
7759,1,10
7637,1,8
7704,1,10
7685,1,10
7844,2,5
7968,2,4
7970,2,4
7894,2,2
7831,1,8
7833,1,10
7946,1,10
7967,1,11
8014,2,3
8013,1,11
8015,2,3
8038,2,1
7980,2,4
8041,2,2
8062,2,4
8027,2,3
7979,1,11
8026,1,10
8028,1,9
8039,1,8
8061,1,10
40319,1,9
40304,1,10
40363,1,8
40397,1,10
40545,1,8
40683,1,9
40836,1,10
60129,1,10
60160,1,9
60175,1,10
60218,1,10
60162,1,11
60213,1,8
60215,1,10
60156,1,10
60157,1,9
65439,1,10
73013,1,8
73015,1,8
73016,1,8
73017,1,8
73019,1,8
73022,1,8
73058,1,8
73086,1,10
73079,1,8
73069,1,10
73047,1,9
72974,1,8
73105,1,11
73147,1,9
73112,1,10
73143,1,8
73107,1,9
73169,1,9
73096,1,8
73089,1,10
73099,1,8
73139,1,8
73190,1,11
73210,1,10
73243,1,10
73195,1,8
73266,1,8
73252,1,11
73305,1,10
73327,1,10
73331,1,8
73329,1,11
73277,1,8
73320,1,9
73255,1,10
73291,1,8
73290,1,8
73317,1,10
73328,1,8
73263,1,10
73279,1,11
73322,1,10
73312,1,8
73308,1,8
73256,1,10
73366,1,8
73420,1,8
73357,1,8
73380,1,8
73411,1,8
73355,1,9
73379,1,10
73356,1,8
73340,1,9
73362,1,8
73342,1,8
73422,1,11
73431,1,9
73514,1,8
73500,1,10
73452,1,10
73512,1,9
73461,1,8
73492,1,8
73497,1,8
73465,1,9
73435,1,8
73443,1,8
73468,1,10
73603,1,8
73529,1,8
73547,1,11
73605,1,8
73516,1,8
73569,1,8
73539,1,9
73583,1,8
73582,1,10
73602,1,8
73568,1,10
73548,1,9
73530,1,8
73567,1,10
73531,1,8
92734,5,24
99171,3,14
99172,3,14
105774,2,3
105738,6,29
105755,6,29
105760,6,30
105799,3,14
105764,3,14
105767,6,30
105772,6,29
105776,6,29
105763,2,3
105784,2,3
105787,6,29
105770,2,3
105786,5,23
105798,2,3
105790,6,29
105758,2,3
105753,2,3
105801,6,30
105881,3,14
105844,2,3
105862,2,3
105883,5,25
105830,6,32
105837,2,3
105850,2,3
105859,2,3
105855,2,3
105853,5,24
105824,6,31
105884,6,30
105880,2,4
105877,5,25
105864,5,24
105878,6,30
105841,1,10
105922,5,26
105938,6,33
105941,6,33
105920,3,16
105923,6,32
105910,5,24
105936,5,25
105908,2,3
105919,2,4
105990,2,4
105987,2,3
105989,2,3
106031,6,31
106048,5,26
106049,6,32
106061,5,26
106029,2,4
106099,2,4
106101,5,26
106102,6,32
106109,6,33
106115,3,16
106117,5,26
106118,6,32
106104,2,4
106138,3,15
106140,5,25
106141,6,30
106149,2,3
106129,2,3
106150,3,14
106151,5,24
106231,3,14
106233,6,30
106239,3,15
106137,2,4
106238,2,3
106160,5,26
106226,2,3
106215,3,15
106218,5,25
106227,3,14
106157,2,4
106230,2,3
106216,2,4
106242,3,15
106243,3,15
106245,3,15
106287,1,10
106296,1,11
106256,1,11
106356,2,3
106360,2,3
106327,1,11
106357,3,15
106349,1,10
106373,3,14
106375,6,30
106379,3,14
106381,5,24
106364,2,4
106372,2,4
106378,2,3
138556,2,5
138572,2,5
138780,3,16
138836,5,25
138829,2,2
138830,3,14
138779,2,5
138813,1,10
139049,3,15
139052,3,15
138979,2,2
8146,1,8
8990,1,10
8874,2,4
107190,2,4
106392,3,14
107303,1,11
140139,1,11
8688,1,8
106848,5,24
107169,2,1
8889,2,4
8609,1,10
73332,1,9
73746,1,10
41787,2,5
8792,1,9
8316,1,10
60259,1,10
8254,1,9
204867,1,8
74578,2,3
157946,1,10
205000,4,19
205038,4,22
205039,6,33
205040,5,26
205066,3,14
205065,2,3
205064,1,10
204908,3,14
107399,1,9
205268,1,8
205365,6,28
205366,4,18
205368,3,13
205367,7,34
74612,2,1
205561,5,25
205562,6,30
205564,4,21
205563,7,36
74037,1,8
74036,1,8
74041,1,8
8789,2,2
74073,2,1
74083,3,15
74109,2,3
8677,1,8
8712,2,1
8388,2,1
8383,2,3
8608,2,1
8074,2,1
8606,2,1
8707,1,8
14683,2,1
8516,2,3
74140,6,28
74137,6,28
8336,2,1
8314,1,8
74264,6,28
8654,1,8
8480,2,3
8621,2,1
14682,1,7
8813,2,4
8796,1,8
8392,2,1
41629,1,8
41628,1,8
66811,3,14
74429,3,13
8200,2,1
8208,1,8
74471,3,14
74507,1,9
8209,2,1
8716,2,1
8341,2,1
8123,2,2
14801,2,1
41723,2,1
74543,3,15
74569,4,21
9075,2,3
74579,3,13
74606,3,14
9137,2,5
138376,2,2
41309,1,8
40867,1,8
68071,3,13
138559,7,38
73276,1,8
60229,1,8
73280,1,8
73442,1,8
73643,1,8
73728,1,8
73737,1,8
73751,1,8
73790,1,8
73791,1,8
73833,3,15
73834,3,13
73825,3,13
73824,3,14
79775,5,23
60228,1,8
73856,3,14
8148,2,1
8352,2,5
8239,2,2
74051,3,13
74045,3,14
8310,1,8
74055,3,13
74061,3,14
74063,3,14
8313,2,3
1730,1,8
8170,1,8
8199,1,8
8400,2,1
8202,2,3
74110,3,15
8115,1,8
8565,2,1
8569,2,1
9036,2,1
8154,2,1
8195,1,8
8225,2,1
8283,2,1
8747,2,3
8152,2,1
8138,2,3
8150,2,1
8674,1,8
8791,2,2
8773,2,3
8563,2,1
8808,2,1
8245,2,2
8722,2,1
8675,1,8
8406,2,1
8290,2,1
74133,6,28
8756,2,3
8224,1,8
8182,2,2
8197,1,8
8198,1,8
8334,2,1
8124,2,4
8713,1,8
8999,1,8
8514,2,4
8394,2,1
8396,2,3
8760,2,3
8149,1,8
8155,1,8
8708,2,1
8311,2,2
8175,2,3
8315,1,8
8235,2,1
74241,1,10
8810,2,2
74245,3,14
74280,6,30
74254,6,33
74270,6,28
74269,2,1
74289,6,28
74284,6,30
74288,6,28
74291,6,28
8683,1,8
14630,1,8
8398,2,1
8809,2,1
8408,2,1
8567,2,1
8685,2,2
8767,2,1
9020,2,3
9015,1,8
8390,2,1
8413,2,5
8431,2,1
1738,1,8
74464,2,3
8784,2,2
8927,1,8
8916,1,8
8153,1,8
41786,2,1
8317,2,3
74608,3,15
74603,3,15
74604,3,15
138377,3,13
47357,2,1
74696,3,14
74698,3,14
74700,3,14
68074,3,13
138557,4,22
138558,6,33
47201,6,28
47233,6,28
138532,6,33
47324,7,36
47352,3,13
47354,3,13
73868,3,13
79898,1,8
79915,5,23
79973,1,8
73957,3,14
73962,3,15
73951,3,13
73959,3,15
73976,3,13
73977,3,13
74025,3,14
74024,3,14
74018,3,14
74020,3,14
74021,3,14
92989,3,15
139167,3,13
139168,3,13
139630,4,18
139631,5,23
139628,2,1
139629,3,13
139627,1,8
139632,7,34
139713,2,1
139714,2,1
139775,2,1
139663,4,20
139793,4,18
139857,6,30
139859,7,36
139858,4,21
139855,4,21
139875,6,30
105839,7,36
105854,7,35
106383,7,36
106376,7,36
106389,4,20
106390,7,36
106395,7,36
106396,2,1
106404,1,8
106393,4,20
106438,3,13
106439,5,24
106467,7,35
106475,7,34
106473,3,13
106474,4,19
106485,4,20
107124,5,26
107118,7,38
107116,5,23
107062,2,2
106456,5,25
107325,2,3
107313,2,1
107288,2,1
107335,2,1
106847,7,35
107286,2,1
107347,2,4
140120,6,31
107180,2,1
106955,5,26
140142,2,3
107123,5,26
112399,6,28
124064,4,20
131977,7,37
131978,4,22
131979,7,37
171002,2,4
172218,2,2
172246,2,4
172857,2,1
1718,1,8
8106,2,2
8087,1,10
8088,2,4
8089,1,11
8103,1,11
8101,1,11
8102,2,4
8104,2,4
8122,1,8
8107,2,4
8248,1,11
8135,1,8
8108,1,10
8139,1,8
8201,1,10
8227,1,10
8137,1,10
8145,1,8
8147,1,8
8179,1,8
8156,1,11
8228,2,3
8174,1,11
8476,2,5
8581,2,5
8557,2,4
8600,2,3
8587,2,2
8610,1,10
8358,1,10
8291,1,8
8594,2,2
8604,2,3
8554,2,4
8289,1,8
8601,2,3
8611,1,10
8571,2,3
8521,2,4
8292,2,2
8753,2,3
8858,2,4
8759,1,10
8710,1,8
8774,1,8
8684,1,10
8691,1,8
8737,1,8
8718,1,8
8847,2,4
8871,2,4
8649,2,4
8619,2,3
8770,1,10
8766,1,8
8714,1,10
8623,1,10
8783,1,8
8788,1,8
8790,1,8
8855,1,8
8857,1,11
9004,1,10
9007,2,4
8876,2,4
8891,2,4
8915,1,10
8943,1,9
8954,1,8
8959,1,8
9023,1,9
9040,1,9
9086,1,10
32903,2,3
40880,1,9
40863,1,8
41219,1,8
41320,1,10
41359,1,8
41396,1,10
41667,1,8
41784,2,2
41770,1,8
41788,2,4
47209,6,29
60252,1,10
60289,1,11
65198,1,8
68076,3,15
73289,1,8
73445,1,9
73446,1,10
73663,1,10
73632,1,11
73633,2,5
73673,1,9
73667,1,8
73631,2,5
73640,1,10
73668,1,11
73638,1,8
73659,1,10
73670,1,8
73727,1,8
73712,3,14
73713,3,16
73716,3,15
73734,1,8
73747,1,10
73752,1,10
73760,1,8
73750,1,10
73745,1,10
73749,1,10
73731,1,9
73706,1,8
73888,1,8
73805,2,5
73823,2,3
73818,2,5
73792,1,8
73795,1,11
73935,3,16
74108,1,8
74007,2,5
73991,2,4
74125,6,30
74673,1,10
74342,1,10
74253,6,32
74255,6,32
74256,6,29
74260,6,33
74261,6,31
74265,6,31
74266,6,29
74267,6,29
74268,6,29
74435,1,10
74345,2,4
74343,1,10
74344,1,10
74538,1,10
74526,1,9
74660,3,15
74661,3,17
79916,5,25
79959,1,8
79965,1,11
106382,6,30
106394,5,25
106436,3,14
106437,5,24
106440,3,14
106444,3,14
106445,3,14
106450,3,14
106462,3,14
106465,3,14
106466,3,15
106471,3,14
106484,3,15
106470,2,3
106476,2,3
106483,2,3
106472,2,3
106493,2,4
106521,2,4
106817,5,24
106852,5,24
106950,5,26
106945,5,26
106982,1,10
107063,5,24
107067,5,26
107074,5,26
107079,5,26
107127,5,25
107198,2,3
107244,1,10
107246,2,3
107245,2,3
107361,1,10
107369,2,5
107362,2,3
107320,2,3
107453,2,4
107400,2,3
107447,2,3
107401,1,10
107446,1,8
138570,3,17
139860,5,26
140141,1,10
140222,2,4
164641,2,3
172003,1,9
172195,1,9
172561,6,32
172811,1,10
189215,1,9
190676,1,10
75155,2,3
205979,5,26
205992,2,1
107605,2,3
9710,1,10
75688,1,10
75642,1,10
9719,1,9
75011,1,10
75643,1,10
205786,2,5
9312,1,9
206106,3,13
107611,2,3
140907,3,14
206107,4,19
206108,7,34
190775,1,9
107641,3,15
107616,6,32
107640,3,15
107626,3,16
205784,2,4
9958,2,3
206542,1,10
206541,1,10
206076,4,21
206256,1,11
206077,7,34
206258,3,16
206257,2,5
141038,2,1
75507,1,10
206457,4,22
206053,2,3
173577,1,11
140889,3,14
206088,5,23
206120,7,38
206118,2,4
206119,4,21
206123,4,19
206122,3,13
206131,7,34
206130,4,18
206133,4,19
206134,7,34
206137,7,34
206136,4,20
206135,1,8
206145,4,19
206146,7,34
206152,2,5
9353,2,3
205798,1,9
205799,2,2
206339,3,15
42373,2,3
42380,2,4
107643,3,14
75410,2,3
206267,1,8
9922,2,3
75519,1,8
75518,1,8
10115,2,1
9643,2,3
9660,2,3
42602,2,3
9318,1,8
9732,2,1
9955,2,5
9562,2,3
9319,2,1
9597,1,8
9997,2,1
9490,2,1
75654,1,8
75679,1,8
14885,1,8
9598,2,1
9351,2,1
9654,2,3
72034,1,8
42141,1,7
42335,2,1
42402,1,8
9971,1,8
74818,3,13
73589,1,8
73591,1,8
74988,1,8
73624,1,8
75443,1,8
9908,1,8
75461,1,8
9300,1,8
9418,1,8
9721,2,3
9492,2,1
75470,1,8
9966,2,3
9616,2,1
9862,2,1
9933,1,8
9816,2,1
9851,1,8
10114,1,8
9972,2,1
9187,2,3
9256,2,1
9173,2,3
9355,2,2
10000,1,8
9301,2,1
9935,2,1
9962,1,8
9963,2,1
9961,1,8
9558,2,1
9190,2,4
9739,2,1
75649,1,8
9907,1,8
9932,1,8
75609,1,8
75680,2,1
9956,2,1
75689,1,8
42384,2,3
74711,3,13
138604,4,18
138600,6,29
75171,2,3
75161,1,8
75122,3,13
75229,3,13
75228,3,13
75227,3,13
75230,3,13
75237,2,3
75238,3,13
75232,1,9
75233,3,13
75236,3,13
75240,3,13
75241,3,13
75345,3,13
75352,3,13
75344,2,3
75353,3,13
93052,5,23
93062,5,23
99645,3,13
106225,7,36
106224,4,20
107599,7,35
107594,4,19
107593,3,13
107598,4,20
107610,7,36
107623,4,18
107608,4,20
107613,4,20
107622,3,13
107614,7,35
107624,6,28
107625,7,34
107621,2,1
107489,2,1
107654,7,38
107652,4,22
107659,4,19
107664,4,20
107666,7,35
107668,3,13
107669,3,13
107670,5,23
107674,4,18
107673,3,13
107675,7,35
107678,3,13
107682,1,8
107701,3,14
107736,7,34
140286,4,20
107806,1,8
140315,3,13
140330,3,13
140331,3,13
140317,3,13
140318,3,13
140323,2,1
140324,3,13
140319,2,1
140320,3,13
140520,3,14
140501,7,34
107903,1,8
140498,4,18
140500,4,18
140494,4,18
140327,3,13
140526,6,31
140524,7,36
140525,4,20
107910,3,13
107912,1,10
140774,3,13
108454,7,36
108380,7,37
108379,7,37
108323,5,26
108338,3,14
108327,7,37
108336,7,36
108386,7,36
108409,7,37
108447,7,37
108455,3,14
108448,5,26
108431,7,36
108413,7,36
108372,7,36
108350,7,36
108374,3,14
108316,7,37
108373,5,25
108378,5,26
108254,7,37
108262,7,37
108359,5,23
108322,7,36
108314,7,37
108273,7,37
108282,7,37
108295,7,36
108283,7,37
108296,7,36
108281,2,4
